harris,,local_laplacian,,unsharp,,bilateral_grid,,camera_pipe,,nl_means,,stencil_chain,,iir_blur,,interpolate,,max_filter,
ours,baseline,ours,baseline,ours,baseline,ours,baseline,ours,baseline,ours,baseline,ours,baseline,ours,baseline,ours,baseline,ours,baseline
448.442121,367.460482,4799.914137,4844.595563,287.640410,216.282246,159.033406,168.647527,709.713598,639.278610,474.687350,406.257968,2283.029346,2392.646959,133.400925,130.932951,967.636413,919.067729,281.836549,259.201179
261.683413,256.263505,4206.237532,4126.150328,216.202751,217.085223,189.613126,188.352665,910.737720,878.456826,563.207692,578.832177,2088.203073,2437.504133,114.438433,113.555058,776.698240,956.110984,147.262872,149.539815
314.843398,300.341380,2525.941802,3705.267393,229.466375,175.056980,220.810628,167.267120,1049.919376,702.942930,461.801141,348.126192,1092.848109,1272.225434,136.876731,124.019988,717.805044,942.203913,143.277282,134.818863
451.696456,314.802906,3978.532920,4070.008266,253.196623,251.270050,164.043871,167.698691,779.665650,701.272081,317.661736,469.680576,2147.305023,2061.592314,87.139266,84.574699,1021.526597,705.509236,97.702262,127.083021
188.459003,197.028508,3885.406102,3912.505414,186.219992,193.684225,179.331648,125.610585,916.291734,885.372359,485.798222,471.135505,2080.170165,2070.244057,120.515614,117.037033,870.408811,848.761523,281.807192,273.554407
238.025847,204.860413,5098.578413,5072.803654,156.471334,134.293880,142.070017,155.705187,634.632232,616.457977,385.548620,387.930775,1960.874864,1870.583901,120.185309,118.058082,973.842661,1000.148165,261.393580,257.708429
413.580977,440.597651,4026.146175,4061.442640,209.537897,157.816242,221.953385,171.237463,998.164705,1015.792213,465.311482,476.235840,2644.870695,2645.505619,115.486313,89.437412,944.840963,914.012482,105.747441,121.405736
277.542397,260.009347,7303.535641,6713.477559,195.461055,210.885361,172.218415,150.828656,1023.174571,945.690227,370.291806,362.631266,1653.662228,1580.721072,137.246312,136.189998,1243.451282,1210.992358,97.979986,125.521418
258.571228,251.146598,3963.662910,4024.746778,208.567522,199.589419,263.608300,181.571986,731.075566,744.189585,352.755556,330.012304,3056.808489,3126.612973,123.497768,123.337511,928.285072,928.230009,140.932022,132.007669
222.130336,259.650800,2588.463982,2609.240642,186.460847,188.243749,201.230149,199.555341,,,336.622988,327.136134,1855.668090,1850.527102,114.745043,113.173663,1023.741426,1201.621930,191.012685,269.090639
421.937631,423.527523,3793.225183,2675.488866,194.256011,190.366096,164.890676,119.020288,920.828908,899.667434,364.036400,386.746034,1706.947184,1954.365580,107.360747,104.786639,992.135877,924.207292,206.626273,250.970544
306.421068,291.066541,3604.142572,3852.794549,193.584820,189.141041,199.486679,196.388680,647.321190,689.441087,513.893830,568.146257,1803.571802,1581.684085,90.251288,87.841357,999.344919,957.832612,285.828103,274.411703
276.876529,253.880097,4426.415828,4494.746403,214.129507,215.214283,188.010572,182.656026,1177.917947,1261.016574,361.046544,372.602955,1994.452364,1948.736262,140.399287,126.394629,856.161240,823.149595,271.570852,250.664714
434.778134,426.764320,5875.112586,6789.790763,123.957008,160.980073,232.844579,227.127542,964.052680,683.250019,380.097516,397.805171,2575.590353,2168.076974,88.563869,85.328391,782.578910,862.586032,258.778653,237.782635
295.543545,268.951117,3519.849444,2834.129041,232.934150,232.598599,145.680889,137.018388,833.505185,860.467522,531.140957,546.654255,1683.736751,1286.402242,102.379588,99.009970,1062.331214,1073.925244,275.030554,262.815826
470.846079,464.310734,3839.388271,3907.100341,253.972293,252.673609,162.411176,177.325474,927.763211,848.752019,360.971739,296.559896,2683.638659,2730.605380,87.225730,68.226479,1009.540933,1005.481946,135.183318,84.393967
404.279829,388.052204,4478.090278,4562.925007,179.853755,175.539455,246.961351,253.516686,814.444513,747.257429,423.001356,409.717694,2636.644360,2471.171369,133.911047,149.266004,788.621734,986.538939,266.219240,245.986352
340.229744,343.351241,4610.959702,4929.516302,250.982420,256.826497,170.815316,178.544740,426.529877,396.458797,371.021085,319.362447,2298.449611,1879.701356,167.853444,171.603319,1034.417243,1062.250428,275.819680,251.948991
160.093420,224.149017,3687.108511,3867.216571,182.673437,186.345854,221.193786,244.326274,864.918266,901.395012,340.308810,344.694473,2955.571182,2400.296605,120.891463,90.770967,1003.565521,923.448928,187.308153,235.451123
231.256513,222.434640,4442.133832,4492.160656,115.573629,112.373576,189.945976,145.543241,1555.540848,1507.386581,408.377685,388.409702,1552.713133,1489.795690,114.929587,112.370015,1225.549367,998.035525,249.996685,242.246416
305.871415,316.030262,5169.073888,4997.734232,167.252242,136.697289,181.409024,183.715509,1019.097835,1047.170131,396.247737,384.415996,2147.490020,2143.978873,93.583984,93.070919,1118.407758,797.472089,85.348565,113.021101
269.923790,238.005932,4739.734776,3819.666740,186.644894,180.402129,124.476473,152.103305,1161.981182,1011.932438,447.219507,371.516846,2296.893059,2277.351715,82.932225,103.319452,1236.017291,1114.993854,147.463987,131.672858
416.987705,410.053793,2939.398640,3670.382868,264.055967,258.431142,231.901348,177.307865,503.747064,640.922679,348.834739,291.587725,2585.816706,1984.467195,95.310079,95.140442,952.918079,916.327407,134.465967,120.892924
240.178573,230.904860,4094.852579,4154.824321,129.104199,125.408614,128.995905,198.171980,696.764030,462.854060,280.977192,394.525741,2586.346891,2650.741862,82.927863,110.237989,970.160763,833.816316,226.371662,198.935492
370.907638,357.869580,3343.144812,4630.045534,199.181676,193.581317,164.707143,114.319174,893.490510,965.575342,523.515151,430.383068,1829.420480,1934.720364,92.593650,92.658741,782.213685,640.067007,200.036885,251.688832
405.037603,389.561196,3949.282353,3870.912621,115.864606,159.583430,139.979469,143.954255,918.845763,906.100113,294.737622,300.750290,1973.833633,2047.551127,109.700539,111.398294,1004.450977,987.847061,272.971610,260.991622
287.874393,409.145640,2670.843703,2600.330458,178.214821,154.967062,169.761073,181.173422,1127.663838,1136.156231,269.772102,239.796312,2026.315237,2110.005931,94.664735,75.774843,1025.764731,791.962900,266.903195,183.370658
336.914130,238.063931,4769.524911,4989.210459,195.478905,188.175955,203.637131,192.299630,933.500431,622.677087,518.220770,535.388832,1257.175336,1710.237787,112.608815,109.430125,842.245931,555.892368,260.118055,249.913711
340.773799,297.223607,3647.917953,5001.379868,162.571040,249.796235,133.311150,134.123804,903.495063,1159.604363,381.036754,366.517193,2549.626483,2746.447302,145.326156,138.329622,981.694881,960.380853,73.297757,106.580803
299.472629,275.796280,4935.975401,5161.601753,226.370716,228.840190,172.186668,206.037045,862.690109,775.514592,459.900540,334.781167,2052.985446,2072.806406,119.186335,141.863453,1037.044547,1035.462130,151.538991,151.235742
178.870667,223.834678,4817.995595,4979.186790,271.009871,234.238488,222.659458,227.104142,877.893028,805.385488,382.349441,388.915184,2438.592122,1827.433989,134.900963,130.421343,995.466396,1000.741722,142.182576,134.934086
392.104013,406.467256,3957.701359,4009.980497,293.274592,287.840049,256.534070,163.413115,415.772209,412.833609,469.566086,404.193957,1285.213919,1730.245588,145.820522,141.042656,663.639003,937.656396,149.123608,150.827970
315.858881,268.560604,3568.688907,4647.568936,278.267915,277.801856,129.704378,123.036942,887.514820,820.010165,489.274046,503.608531,2102.682377,2097.046659,107.164780,104.495642,723.186307,1014.971956,257.222310,256.206558
450.120263,420.237156,3886.227140,3956.301496,190.477156,179.861730,263.420164,156.197836,761.208791,762.535715,354.743307,316.549948,1721.685727,2466.977224,104.688380,98.967536,678.104027,845.700245,251.222097,240.247912
233.003713,221.658374,3925.345041,5371.175837,158.763418,195.519961,182.287984,177.350370,584.018910,553.434099,584.209136,537.806778,2204.332082,1968.334691,167.488922,164.361513,1039.828827,926.688488,138.653044,131.089399
430.615087,405.707297,3693.435251,5080.432336,185.042832,187.140556,194.741706,189.076014,754.439337,528.626452,330.590586,288.291340,2087.686335,2042.419333,113.050079,109.393015,1010.180184,1005.341258,87.044964,124.120011
425.679416,413.252554,3458.157486,4788.128795,252.957784,245.963128,166.046740,173.352546,976.980847,906.491219,390.252330,345.027055,2063.430145,2093.102331,118.730070,114.344376,872.430195,671.765467,276.256878,255.703553
491.521150,466.510691,6838.218242,6790.479747,175.918951,172.230231,184.982386,180.667107,1268.331118,1208.994159,318.389967,274.987704,2033.338802,2057.815812,97.496999,108.920704,1011.622227,751.957894,278.514390,284.574548
294.764762,199.005846,4091.858346,3899.824683,284.165570,279.728605,179.333124,180.949311,489.213043,573.735016,505.909652,559.578741,2072.387949,1462.571019,124.223210,122.136144,1270.399833,1152.766437,272.835004,200.023698
511.286099,482.131892,5080.687779,5016.243728,226.100669,215.159456,150.581252,153.277595,1125.923939,947.202005,462.330858,438.331616,2671.916668,2768.864733,87.386237,81.291533,1125.395851,1064.459073,222.733721,249.340270
404.978275,372.787756,4041.836570,4067.946146,192.648008,193.062682,241.224031,240.660552,507.900981,667.521149,515.518896,560.874316,1462.955896,2121.929965,117.422635,114.461693,1079.743415,1096.674922,134.207470,117.219373
355.114831,247.665918,4028.688269,3963.880786,111.422638,153.369912,254.838207,254.636198,938.280989,830.250315,369.930029,367.615074,1730.682338,1820.148368,127.069507,121.899973,889.496851,735.218898,243.302173,184.567432
422.160512,423.812245,3142.988503,3036.842930,176.344447,147.301216,183.575385,185.907258,549.126230,555.950559,401.137995,339.111274,2518.017613,2169.751545,102.837841,101.412240,1063.304971,1049.172756,129.736554,97.299587
266.827921,279.196152,4089.748528,3469.886817,145.019611,151.217708,134.626125,95.145828,729.778600,711.110297,379.568188,335.499989,1981.590283,1820.624478,121.698035,117.255360,893.333801,592.668419,134.604147,99.212206
308.007403,318.803527,2114.932193,2630.665921,265.522111,261.266167,210.113186,149.620577,644.372100,520.194426,308.612584,306.157245,1528.399909,1624.981985,171.832979,175.690033,862.638277,619.656761,284.020397,260.144952
391.901382,368.370171,5415.335268,4455.523820,118.012202,88.337835,205.609418,198.827166,720.389105,669.171600,507.781894,419.495172,2025.696056,1920.486477,111.843200,114.859141,1029.343115,988.306584,147.521026,148.323882
318.071596,394.946267,4971.737963,4591.712834,205.243481,205.677276,160.040405,160.444440,856.538923,852.349924,431.839600,460.122739,2209.712111,1910.904106,129.971467,131.275554,981.888638,963.190181,183.741827,257.406579
266.283110,247.136263,3377.497771,4296.823947,185.803416,182.924391,97.703840,106.037651,715.213207,683.082916,373.180349,357.129899,2404.571682,2333.693463,122.493036,123.602995,669.058807,1010.160684,274.094485,259.176018
374.428593,367.293339,4413.980594,4380.326858,242.807082,186.288188,139.353633,197.233020,862.680452,554.776695,379.168217,435.638537,2383.349979,2394.055633,138.024900,156.849124,856.768496,860.478531,115.881593,112.706718
383.392192,371.939381,4062.398302,4099.487326,186.933239,196.050359,249.277422,229.989226,900.668788,832.014908,247.874033,365.096695,1964.832338,1951.767711,126.567183,107.918240,958.014362,1090.057499,126.994133,128.239679
250.212212,238.169521,4607.681762,4392.112148,325.209962,316.750215,163.823221,135.221688,982.968057,786.819720,267.470498,232.139947,1537.584722,1490.525185,112.879627,112.760838,1152.259063,755.362248,107.119386,142.299539
466.599891,437.686630,2986.977231,3841.470297,164.992550,166.964468,187.388916,136.342424,930.412852,890.676239,398.796067,428.953352,2613.367986,2633.630617,127.943110,127.714679,961.950771,1066.426940,114.056074,133.062677
252.833766,244.375169,3359.679411,3998.751653,190.620642,177.625544,123.521548,182.010637,459.732671,459.401562,337.728623,371.249969,1892.148392,1918.387848,99.313481,96.603431,1062.779072,1162.043006,121.795841,118.014233
393.131696,372.700600,4067.384537,3558.796389,210.820972,205.042654,154.023230,234.763349,707.442643,681.360845,388.091078,473.871287,2381.095036,2383.593831,149.137098,146.705178,920.333844,861.762716,112.001044,75.169883
268.389779,182.348980,2496.259489,2555.373240,168.695150,170.161514,169.099318,128.789124,841.484404,577.751517,443.654608,444.023020,1956.390928,2669.831394,121.303377,89.476184,747.975370,737.073691,122.996628,115.878366
345.870120,351.196431,3852.925451,4198.229104,184.003980,133.552885,216.461590,309.188657,518.708444,702.899451,265.833093,265.732502,1856.515954,1526.726252,133.829097,131.317845,1134.773354,735.091439,137.892579,116.115998
216.757189,179.319677,2726.801322,3755.087467,185.035531,178.453912,155.237526,210.590976,847.899382,948.051424,242.641621,280.705385,2822.780708,2691.718793,118.053709,118.101322,740.518846,844.704291,261.075869,248.591304
396.626256,378.102205,3747.171689,3778.868891,181.910191,145.726796,110.606202,160.004911,1087.073569,1016.413346,393.340891,386.384327,1838.611048,1819.227188,189.291036,179.971490,955.671026,665.298550,150.141711,124.679111
257.182677,276.407662,4346.415282,4737.719546,223.784902,159.140716,142.352480,146.750161,793.155752,653.175697,414.573910,432.628824,2181.005919,2157.211680,80.552496,80.046871,935.765583,1030.095067,136.757358,136.199952
211.261644,208.609455,3222.397413,3623.123339,229.598780,184.622804,155.907654,149.970396,830.448308,829.283021,440.095305,370.590252,2312.096476,2262.096085,102.418282,98.231721,1025.340151,1030.439890,108.111857,133.467775
263.622605,251.118787,5223.195822,5392.582990,171.584091,171.017978,158.574957,162.815407,768.753298,752.157527,330.532783,213.024615,1981.091674,1942.678591,91.622846,91.472207,784.358263,1028.850542,105.867600,127.510847
287.936473,259.496185,3907.641008,3896.962561,209.947667,215.120448,205.920282,155.067331,868.642307,799.619901,289.769720,281.571634,1449.026084,1323.397246,116.193543,112.374338,726.559169,956.827782,140.717093,146.841977
294.874004,280.163647,5069.141988,4611.644021,152.127091,196.007672,163.362672,165.429352,923.844447,861.114577,346.629085,372.617620,2347.114184,2373.309503,157.349877,175.033501,1072.317276,1046.902728,247.338956,239.362133
229.330569,304.041809,6278.532251,6275.664327,194.264111,219.104089,192.050519,186.883494,663.799072,583.871627,411.812137,392.137653,1367.509120,1330.851473,159.338384,154.779734,932.925721,956.534478,262.552790,207.433939
250.114190,246.772324,3040.956100,2731.582268,132.032678,128.837694,144.155092,141.676215,807.332635,776.410762,432.807638,386.453254,1979.029412,1935.161410,132.088140,168.860697,710.976186,927.060965,129.613164,127.218054
320.209037,312.701560,2742.623709,2669.735196,251.479383,256.916398,136.740457,171.442496,753.476956,714.625036,336.512848,352.558062,2479.875073,1994.787030,94.737417,95.614204,909.889958,842.658176,151.301864,97.893699
294.344944,372.173119,3448.593382,3674.239010,241.389593,250.481299,220.702995,147.826231,294.330624,429.539083,337.084733,315.990415,2531.749102,2571.903120,87.514511,86.896644,1001.229444,962.102904,123.924559,124.148007
182.534319,225.216296,4643.225473,4443.581877,203.100192,203.651070,193.750732,255.026363,925.503253,692.939712,554.243390,621.298954,2636.103809,2697.638909,170.454667,166.060961,883.013838,858.253126,123.990172,125.657671
294.455578,214.364158,4580.655847,4554.125906,156.040903,204.934080,279.590455,177.687488,591.575368,574.120637,324.477487,340.427178,2032.194308,2099.986798,89.201430,117.616240,1044.520074,807.618380,184.915035,258.950520
370.689805,352.916223,4507.297292,5366.167514,253.862831,239.173004,136.798969,196.900516,983.833213,991.968169,542.859114,566.912649,2146.856575,2187.941659,138.089499,136.402177,973.076921,953.231449,142.920659,140.358631
327.534098,202.969718,4039.064094,4336.826984,162.234598,117.041851,200.248505,210.289233,817.635139,772.727442,255.503918,397.397309,2662.828717,2574.360741,100.264961,95.811684,1045.844888,954.918510,112.465101,99.963523
466.675717,432.874304,4347.948752,4408.201780,264.178046,263.566017,111.834241,157.329235,662.686216,464.340714,597.697121,633.516953,2150.532565,2157.488875,103.382699,103.907925,634.039588,910.952111,132.826802,131.883155
332.320926,305.250224,3862.911424,3802.438183,234.291298,144.897552,174.322087,180.786184,497.564373,468.363896,330.152336,323.571758,1960.816263,2660.246545,110.156904,108.735166,1157.227406,1126.668158,117.286604,112.183106
450.628973,461.432203,2972.803461,3148.654338,176.035186,226.690450,160.714423,159.917789,877.136379,866.982627,434.065368,373.888823,2124.500080,2123.439040,99.720166,95.583519,744.571067,607.013469,174.960479,263.782241
324.839043,315.227887,3684.438038,3800.728260,170.618428,136.079294,201.108815,142.979054,839.918837,566.818582,560.878061,543.051615,1995.079324,1962.402582,121.236369,115.443744,1245.949659,1145.592212,244.590994,248.531715
330.022350,430.076141,3701.444010,3659.387442,217.679897,214.064698,167.785549,120.582151,754.080329,706.112064,423.971465,411.124987,2408.992029,2164.229554,120.394657,118.836544,1030.507843,953.755840,248.970433,264.958253
366.087666,426.491249,4025.819995,4148.866471,221.630335,216.708688,149.100145,148.725051,678.530934,638.839109,367.940887,359.042349,3673.680323,3632.800952,122.461016,123.100037,1120.455268,1109.454011,258.306399,248.057877
217.763398,206.774665,2887.347632,2979.898477,223.888969,221.879633,175.651015,183.856503,594.194236,449.653147,503.239313,454.995907,1844.447773,1760.908722,81.207469,118.751117,999.204734,755.446717,246.877541,242.187342
348.957934,333.165068,4443.692646,4798.316915,177.854102,173.167858,219.537423,221.700430,819.014553,707.752104,398.974791,283.234817,1813.811215,1819.664692,157.291682,153.797692,838.023095,553.219883,298.452256,291.686019
219.504212,209.649904,3927.570058,3745.481570,212.595336,273.416720,173.224376,179.360958,744.449958,698.570920,334.380213,374.746180,1816.545210,1338.568300,136.605078,132.869909,1039.974575,1005.680766,268.197930,245.906532
259.339249,351.310861,3634.551243,3768.027144,192.753500,188.237194,194.607458,129.039788,630.448988,650.220786,411.489239,433.121408,2215.368620,1883.951124,70.210104,86.832547,899.813008,883.823177,130.706604,125.813955
325.232727,301.243585,4954.897775,5230.951398,246.428554,238.623156,121.189192,165.506330,879.148797,834.705554,536.368560,464.007236,2500.775604,2669.721185,73.405335,103.613174,1176.815819,1188.237620,119.656815,100.234326
332.630021,320.427485,3824.014282,3957.503464,222.424197,243.282252,107.104253,157.137515,1285.535974,1339.711746,508.420747,500.420658,2959.294762,2933.171589,126.951071,139.232715,957.887779,653.431564,261.292176,247.478111
270.269713,280.858777,5565.119302,5639.876828,125.953638,122.028916,253.178340,254.619888,602.195383,392.831985,389.378442,394.333055,2295.402843,2237.366334,113.257462,110.847424,985.452121,943.745589,103.433534,135.017550
258.178035,250.597596,5094.564204,5287.766936,223.168268,227.043791,143.687085,148.272417,859.648309,854.769892,261.374463,225.028167,1865.540965,1828.273692,88.175942,105.194979,1031.084159,975.110584,164.587909,241.661016
294.905497,192.071241,4543.198355,4183.084392,189.923318,184.086826,166.878992,180.760915,639.658585,616.124433,413.656298,407.613732,2115.320878,2188.852444,141.959346,133.928682,1019.953078,989.242111,97.678036,84.715272
313.610279,254.077811,3520.290343,3451.661853,196.393714,170.757730,220.491254,223.098361,975.228623,954.777581,420.969119,376.127834,2221.082949,2228.162924,119.369145,117.890877,1146.156309,1156.240893,175.699171,161.769712
291.557907,351.505472,4170.057943,4279.488675,214.539478,206.970286,309.406699,312.479996,610.009131,768.919743,587.300472,566.736351,1869.826840,1747.024740,152.195850,152.539051,987.806680,994.150762,116.605379,89.847639
453.595986,319.599468,3764.845484,3819.145113,225.378269,223.840735,150.743377,115.538869,886.397033,910.079700,423.889297,425.249902,2460.179472,2524.577526,85.207806,82.593662,1085.951856,664.237145,241.060855,240.945866
269.687798,350.971434,4589.512773,4619.295232,132.534933,115.114137,188.356628,174.956859,1225.736309,1186.475995,315.576059,449.643821,2591.672100,1878.597316,94.400338,102.233107,836.132942,932.999473,133.925045,128.393626
364.152130,361.965969,3730.037310,3748.438584,156.818568,157.725083,146.017926,105.313617,890.858013,740.796462,486.249812,509.746878,2562.539119,2317.026396,117.272519,115.313141,1040.902976,1064.268591,260.693821,245.168457
280.667168,274.139410,3996.545522,4259.629543,172.299104,161.678262,247.087803,183.083456,1205.301456,1133.515045,671.661476,606.226305,1976.839031,1933.617257,98.402116,117.942867,1085.339717,1005.289364,270.568188,273.193856
499.890859,469.960437,4964.497288,5053.620985,169.888112,165.553126,468.224182,334.704251,1257.341986,1244.251713,318.873638,229.040327,2916.938371,2902.983474,158.035797,154.828765,844.454967,964.241474,121.988874,108.334046
361.066105,353.388777,4094.395854,4268.773064,178.230552,176.303373,163.106514,156.216388,700.122381,499.650305,374.551102,302.807904,1572.897733,2094.864673,109.457279,107.198264,874.415062,995.524725,247.310162,234.354732
254.341339,243.850144,3718.717505,3595.068827,145.213001,189.888101,204.369174,219.211324,811.375124,767.684134,410.743614,449.647956,1695.914334,1681.247489,124.901724,121.234727,1199.030945,1007.925911,124.392481,92.459597
399.319783,373.411263,5144.290255,5374.498212,157.877667,151.277502,233.567267,251.391525,714.214077,754.100713,412.101146,420.216786,1222.717573,1628.324822,123.685641,125.842702,1050.024274,1056.880033,276.632058,260.231365
346.161913,322.463957,4449.088007,3783.537582,213.965120,294.879715,244.971900,190.035624,966.475843,908.318786,399.901678,356.876289,2219.918478,2370.071207,121.293944,116.068082,1088.096754,999.631009,293.832173,273.959966
332.333616,375.016276,3842.378485,4017.344165,196.030188,183.695972,170.442114,170.468032,779.207940,731.841366,425.044257,307.514137,2545.689099,2581.533081,165.134584,152.266707,1023.080594,889.559059,264.896009,250.538827
326.793647,302.693495,3242.924221,3254.414756,284.306950,277.476628,164.431936,164.171104,925.644882,814.935177,334.644725,327.172786,1903.218943,2022.960444,155.164754,151.097837,886.374856,810.430732,188.297243,256.962252
260.314256,237.287750,3681.854017,3963.075619,162.508382,131.337920,216.618175,211.723536,989.940428,889.495299,312.347982,231.381080,2166.910638,2134.706290,91.886107,119.080555,992.138452,1059.069332,147.920691,130.176634
254.962695,243.008382,3812.094148,4072.546024,195.471804,154.349535,159.425497,171.502635,874.696649,799.278985,272.493084,235.980406,1502.481650,1359.865513,92.442730,70.918686,1024.886436,989.480507,172.509853,190.840471
340.705488,222.736744,3552.719743,4872.057415,199.612043,207.025353,233.578833,229.883156,1141.768815,1077.484384,396.034075,369.761946,1863.126796,1858.110478,118.104430,113.695303,1056.890147,1010.465071,108.655836,114.541243
463.012996,441.248407,3998.487743,4371.709079,210.414345,206.759574,164.261547,102.194714,506.675720,697.727204,360.056323,336.917348,1999.012399,1984.708565,101.264283,97.042566,814.222946,1137.553885,172.036938,226.563667
391.016009,368.274453,4569.575162,5306.885262,304.042471,299.906965,204.956266,214.958056,591.324924,580.440381,384.358997,358.159685,2032.250714,2038.047107,66.854923,90.345809,576.402207,803.534022,256.943894,214.224379
246.705912,180.503854,3540.470718,2899.201444,243.441584,241.764875,154.125798,149.740067,546.474989,560.623238,334.842780,272.061526,2353.813264,2465.297841,153.916145,149.365304,1089.511440,1014.568787,269.618731,257.136850
398.363376,286.868944,5407.869453,5493.948393,264.615187,239.284335,153.665438,128.334944,1023.106203,1148.089236,377.725010,252.252020,2741.152067,2503.135045,96.203698,95.431230,1045.436914,995.309095,263.789194,250.584923
228.224950,208.262388,3983.746228,3415.930603,147.050599,150.840112,149.876011,145.741185,1012.585101,926.148516,366.834544,329.770239,2310.411914,2712.737143,99.846631,98.420613,812.328427,606.077604,142.643825,136.066489
255.465049,245.764010,2741.730419,3888.780998,158.963521,146.699788,177.201912,250.411925,957.320933,1005.356236,443.402047,422.615581,1454.022781,1393.823368,91.065263,90.691751,1179.938446,898.135350,124.061234,104.322978
324.134163,307.143873,4217.074133,4092.453052,163.859479,161.312900,198.432797,196.124822,917.866624,669.659228,263.289152,332.968861,1895.713035,1780.108996,105.839696,85.120403,958.720104,952.052379,130.918440,126.494515
424.037479,399.984127,4058.631782,4135.455247,197.557599,291.585779,174.584253,177.262527,797.210779,764.333739,343.087764,273.115162,2513.749164,2549.493430,111.475496,110.968916,962.927842,673.156936,121.974306,121.753352
230.437101,223.891855,5481.922875,5945.295093,268.032302,260.291182,263.059122,265.101869,675.037216,758.937516,564.872879,458.570223,2073.979121,2080.688267,137.262841,128.976451,810.789898,977.688287,250.669316,155.708184
449.741570,436.727894,4582.862813,3970.520036,193.188139,161.834467,179.356731,121.735689,826.061198,770.297813,458.681840,442.749276,2679.205991,2394.602073,111.599532,120.524790,1153.502324,1160.300479,86.498769,127.692648
367.314348,243.322664,3448.799601,2380.891710,260.970167,280.113789,190.679813,204.777328,669.672201,652.587875,486.522183,460.090317,2413.468738,2485.113405,119.361142,119.779408,676.018699,808.748748,118.653124,115.259243
267.056989,256.002053,4341.343643,4368.221428,201.201701,194.359032,102.307624,154.554740,929.885775,874.037009,354.269684,341.620021,2802.180374,3179.019584,117.597622,116.223462,935.299110,593.462620,129.101615,100.478173
320.388677,323.999439,4761.767966,4956.483747,226.339647,192.390936,222.737828,149.974782,737.127170,887.750223,397.638532,270.448044,2194.472100,2266.445540,106.484823,104.960498,982.890755,1022.241216,253.913478,261.820358
311.702704,289.658469,3985.319293,4071.246026,246.131140,241.054243,109.293414,149.445065,734.090072,690.291913,330.462067,340.610816,3533.481956,3318.205500,125.048203,121.512092,903.682484,926.127136,139.294997,105.990818
417.115131,414.891801,4459.893577,3975.780998,204.081126,195.278934,131.771695,132.082928,775.338753,744.077744,391.132776,380.981201,2566.919394,2611.504701,128.538069,128.603094,982.574673,1000.807821,128.508759,116.751990
243.832985,237.593817,4173.274479,3494.637776,245.684494,221.513717,285.036771,188.232427,614.724583,738.695252,289.593172,256.194109,2733.897948,2885.488730,119.622904,115.049398,944.956787,977.658857,156.713861,154.578172
196.136600,182.240847,5245.179341,5384.149442,128.961974,128.074001,130.026713,199.189563,619.925860,598.601039,453.631735,359.361555,2105.634692,2064.427518,151.552613,146.866478,694.952819,952.193693,252.438675,247.890647
318.520876,289.480895,4123.481979,4420.343156,133.546056,194.977282,256.299091,245.838752,1070.610250,932.323423,266.438015,233.916416,2654.340604,2615.839673,118.187385,150.312999,996.219855,1029.538672,218.927763,186.296134
181.533001,274.920035,4204.504499,4415.474805,169.836531,165.654286,180.010534,182.253839,1078.358880,996.907726,470.847441,383.697315,1575.451887,1592.936800,101.101414,104.169280,891.550682,987.982385,273.998022,245.984509
469.676917,448.349602,2705.000547,3827.880056,122.932437,185.173168,163.224754,163.956530,904.840255,835.860023,367.579871,381.972514,1723.134132,2250.609097,85.743083,87.804593,1116.403502,967.094168,258.359540,183.315403
287.051018,321.770583,5501.504236,5808.585705,181.384185,178.558664,297.402903,206.484796,1462.407298,1495.109005,389.306990,356.351097,2348.825361,2340.818511,93.505202,87.617269,988.232196,1006.054423,240.459586,249.890516
436.410177,409.133702,3160.543923,3380.110939,180.423297,195.907029,189.456433,180.566651,1292.675828,1244.598347,449.742831,373.369888,2432.908851,1843.808208,85.930654,85.765635,830.916234,1107.961186,110.793855,131.080874
322.694004,389.322067,4489.599552,5169.757616,248.111607,183.590223,162.709367,163.395824,589.544464,564.245957,373.609547,330.142845,2293.607636,2399.358403,154.127530,146.499406,1044.930355,1041.871632,128.612530,129.480308
308.315943,395.835017,3888.996163,4913.259971,239.523289,236.983438,254.936939,266.837270,1028.376237,802.508862,418.284996,420.523666,2225.084354,2255.063443,108.981406,107.033502,837.926833,1011.481223,138.064954,131.314524
376.866207,421.777955,3950.242739,4322.589987,162.704097,167.335276,177.067552,250.972769,743.764836,681.198209,331.515738,322.161935,2108.294164,2074.866620,121.427992,121.389829,1045.817775,1062.988109,192.898932,226.505481
450.596340,465.281778,4481.665215,4066.714248,210.956255,150.726905,145.893589,152.262688,1055.992943,987.841295,494.859801,461.531383,2175.225687,2109.791648,133.730186,124.986383,863.113504,629.157310,119.975451,112.441015
212.976118,202.831435,3223.010174,3256.420567,213.807932,223.646676,194.891098,199.199411,569.153714,555.156550,481.599251,507.050190,2364.960657,1773.878904,121.362463,114.675101,829.656171,710.717687,123.300687,117.732372
347.452352,412.692321,3696.843008,5119.000518,302.428251,290.391424,142.622934,110.083416,716.412231,620.940807,409.290568,442.146757,2602.959138,2658.648205,119.762622,123.175333,1207.488745,1171.554193,134.830534,130.007027
224.166560,214.407984,3851.765347,2726.907315,210.998100,206.929232,372.220807,232.702061,1051.039030,999.254377,453.998675,465.082168,2519.941856,2652.204312,117.522568,114.230012,1054.963431,1035.884467,89.746050,141.864170
